id,name,age,income,openness,conscientiousness,extraversion,agreeableness,neuroticism,tolerance,matched_id,happiness
53592,yurwmw,19,4288.69,57.61,58.49,37.54,58.45,63.88,23.4,39153,76.77
43577,xpnoyq,26,2025.77,63.56,62.32,68.73,69.76,75.52,34.26,21763,77.27
73011,dkfosi,19,600.94,40.34,44.47,50.88,57.49,59.5,30.69,98618,62.65
96387,ujjykr,31,5847.74,50.42,47.95,45.9,43.19,50.64,33.11,74552,72.02
12354,pyypbe,35,2274.06,27.92,42.05,47.32,59.23,41.78,28.65,72868,53.77
20154,ozsbqw,50,3980.74,47.73,64.05,49.53,39.18,45.74,39.12,66088,67.87
61593,lmsyhp,20,2278.33,41.71,51.94,49.03,55.83,39.91,19.99,82514,60.78
66915,xjggfy,23,5435.6,60.24,50.05,54.97,55.06,45.97,34.18,13662,83.28
36940,obdmet,40,3433.31,51.87,54.61,56.79,54.05,56.64,24.04,40742,62.05
84721,zdllam,38,1725.9,62.59,54.69,61.38,24.61,46.1,23.5,71911,51.56
49104,mphzjf,47,37796.46,46.73,53.57,55.49,54.72,52.54,39.76,,173.23
88300,drfveq,49,2615.02,51.16,51.85,41.56,18.97,56.7,37.22,43,57.21
56052,srbkrw,28,700.3,50.32,50.11,42.33,75.64,56.64,32.29,8765,67.72
22292,xnfing,56,1225.77,38.81,39.71,43.01,21.65,36.03,27.63,86935,47.0
70092,bxpnox,53,1141.61,43.15,50.03,62.5,70.15,45.26,30.39,75202,63.84
80303,vfaumo,27,5576.17,42.61,42.91,46.41,54.77,38.04,27.97,76360,70.62
56239,rptyge,52,2127.97,44.24,56.59,43.37,52.03,59.14,30.04,3182,60.73
12645,dektdq,33,6049.92,54.37,58.07,50.57,58.05,56.76,37.26,2307,80.69
23313,yqblwb,39,817.86,48.83,42.47,47.76,39.32,42.64,38.83,73210,56.72
3274,avjawu,28,10075.59,57.4,55.64,48.43,47.16,46.48,29.78,,88.13
69824,bvsgta,28,3568.69,65.55,42.77,54.0,50.47,52.64,32.33,7157,74.38
19374,xfuzsb,41,21106.53,52.69,33.69,36.6,48.9,58.28,36.88,,121.09
97769,nclwsv,60,4521.95,57.57,59.62,68.48,43.09,53.72,30.82,92673,75.95
98801,depuim,22,1781.79,67.99,29.91,52.37,69.43,67.2,23.1,55449,74.41
35890,updgnr,49,819.7,75.57,49.74,61.16,49.95,39.05,31.62,27112,68.31
33383,yojixu,35,7343.74,43.67,51.46,52.03,49.07,41.8,32.01,32396,73.95
67711,hzjupy,18,1282.1,43.48,38.61,27.06,67.81,54.4,11.87,48260,59.38
76968,ecezjl,37,2389.85,68.64,39.45,49.74,47.98,57.05,26.67,30359,65.36
60383,qbkcle,53,10812.7,50.74,64.5,41.47,48.93,65.67,30.09,90810,88.92
59301,hsfxab,39,809.91,59.66,59.33,41.2,60.42,54.2,22.62,46314,58.54
53231,xuvdml,36,11186.89,50.66,43.61,60.63,50.8,57.22,34.27,8191,89.93
99941,jqldpk,59,5539.64,66.75,48.7,47.93,51.96,50.76,28.45,,83.38
13320,clgons,21,4169.18,40.26,57.03,44.53,54.74,44.49,32.13,76966,71.66
7025,bkbwnu,47,7523.1,50.9,37.91,48.3,39.19,60.85,33.64,31991,75.62
19965,yunukp,55,2384.95,59.02,48.75,46.83,75.47,44.8,31.12,31371,77.15
91393,sknmek,40,2429.58,50.0,58.26,40.97,44.59,50.88,27.73,82833,57.36
81360,sqebhl,56,3912.69,46.72,32.75,59.47,46.56,52.25,33.51,72487,69.55
46853,etfatl,19,1758.86,49.37,59.08,58.81,58.82,50.47,23.28,49264,65.94
93680,xejxrs,44,399.2,43.78,42.68,68.35,50.04,43.44,41.09,84651,58.46
92643,xftvds,40,954.21,49.29,59.15,48.64,41.99,42.8,26.21,22594,50.96
27346,gwqbij,25,2484.44,57.75,32.63,58.51,40.94,56.11,40.9,6981,71.47
85606,kfmfuq,59,975.67,54.59,35.59,35.81,50.26,59.67,30.55,99996,65.48
19223,rribrp,16,1947.29,49.41,52.21,44.36,52.04,44.6,29.53,80622,70.61
6176,msuugi,45,1259.11,49.79,53.07,45.87,49.93,34.81,38.7,48271,62.23
79289,mcvwcg,45,4538.79,41.52,70.27,44.61,67.57,62.84,16.77,30963,61.91
6969,cukrqb,25,6048.47,56.12,60.27,49.89,36.64,58.94,29.99,27712,73.91
5521,sjvvbu,19,794.67,34.42,48.53,51.95,36.13,49.16,27.81,85698,52.39
77697,tqmruy,34,7316.13,37.72,58.69,60.19,54.81,63.41,42.5,35625,79.52
89275,oxxxni,43,2440.54,58.69,40.19,35.16,36.78,34.13,25.11,43043,57.06
57194,qvcfbh,51,4309.41,66.31,52.61,40.27,59.78,42.74,33.0,94679,79.81
3111,hldytw,21,28041.19,54.02,57.68,54.78,49.31,46.34,29.19,,145.37
66792,azndoh,17,3300.1,60.95,56.79,44.08,38.1,48.81,38.81,64051,79.17
4744,dcscfq,50,5129.26,29.93,67.18,58.39,46.89,48.07,32.36,77842,62.81
51990,bdipyg,44,1171.1,64.49,66.63,61.76,51.03,48.48,34.16,46597,65.43
59928,yxinvl,36,3943.56,46.57,66.26,55.63,50.59,50.23,27.18,16969,62.46
73315,lfpchr,43,2116.29,59.02,39.87,56.0,53.21,55.29,32.44,76125,65.65
60971,hqnsoy,50,10213.35,57.55,48.35,60.56,53.77,35.02,29.97,31812,89.95
72067,ykxrpj,33,2983.97,53.17,39.03,48.83,50.07,63.61,18.76,88075,57.92
800,nseugs,51,12361.31,47.76,50.96,44.89,50.18,43.45,25.62,46889,89.27
81792,dmmefl,47,5637.92,50.21,53.49,59.04,42.5,50.69,37.23,30734,72.8
59689,ofimtp,24,4187.23,53.14,46.88,56.87,44.09,45.01,29.48,70828,69.85
47025,dczmbe,47,2993.18,58.39,41.19,41.78,43.62,58.86,34.1,74853,66.71
53594,nfnosn,23,1358.78,34.66,35.44,56.07,47.65,64.83,26.62,34510,54.14
83094,zvznka,35,9815.37,51.49,30.81,46.62,44.87,42.65,23.73,,78.43
81473,sstoky,19,1346.18,40.01,29.94,58.56,50.81,37.04,35.51,61860,65.36
16289,lobcxw,50,1407.28,57.26,46.36,55.29,42.67,56.71,37.74,11931,64.29
79890,cjkndw,59,3497.62,38.93,46.13,68.35,51.48,41.81,32.01,,68.0
44319,zsvxla,43,1768.69,54.98,66.64,56.44,52.01,44.41,27.12,26343,59.58
28217,ggxryv,20,2931.48,52.48,59.19,55.22,57.02,66.23,40.96,64396,79.38
55017,vjzyxd,35,5481.35,40.27,38.06,49.26,50.55,55.68,22.92,26142,62.29
77208,atmscp,55,4734.6,49.31,47.88,51.72,64.95,52.61,41.02,80168,82.59
4596,buvrsx,31,454.23,53.77,36.49,57.89,43.97,51.09,29.99,411,55.66
51149,redswg,51,945.66,50.28,44.51,50.94,55.94,55.7,28.79,11380,59.68
16946,rmqngb,27,778.81,60.11,45.8,63.01,43.44,63.09,32.99,30668,62.47
15408,zcsdaa,29,984.17,43.57,65.18,49.58,38.55,48.31,36.38,92855,55.87
22814,zuocai,35,2930.66,61.25,27.09,32.9,33.99,66.6,22.1,6646,57.27
65765,wtudke,23,3944.29,58.01,42.2,68.18,50.45,48.5,32.32,63963,75.38
84898,qwdjcg,28,613.67,52.75,22.82,54.4,39.26,44.21,27.87,47757,54.27
63151,ncmypr,41,2281.42,47.92,46.44,53.55,57.54,46.15,25.87,11938,59.19
50728,sheihl,43,2588.98,57.33,53.99,64.81,55.63,62.03,25.17,84257,63.03
67348,nwjrph,16,13493.31,48.9,46.11,39.49,58.92,48.9,1.2,,91.1
48644,dicibb,26,5360.24,56.07,32.48,44.99,65.24,45.35,27.55,25886,79.01
7073,fgvtff,21,16357.42,44.04,49.21,31.47,23.52,53.1,34.19,,100.92
33337,jvdbhi,44,4800.78,48.89,54.5,49.5,35.58,52.34,52.35,50241,75.5
14587,rqxbfr,17,20152.22,38.43,44.96,57.3,40.35,55.25,32.94,,118.1
74876,nnbcwy,22,5682.56,60.29,53.49,58.65,62.88,53.76,19.21,14636,78.71
75302,ufotdu,51,3053.65,42.39,59.32,53.72,48.79,40.69,39.1,52563,66.44
95167,siszat,23,3197.86,32.51,39.54,38.77,37.64,45.86,37.61,49344,61.86
12548,rxfjth,32,941.28,53.77,53.02,48.62,47.72,50.04,34.09,43823,60.31
32509,fnmtic,31,12953.27,55.78,44.46,50.82,57.78,38.41,22.9,59261,94.33
31898,gamwmq,28,831.13,43.25,56.52,38.82,57.3,35.84,35.96,55541,61.51
68322,smyttg,17,3200.09,43.87,34.55,32.35,48.9,65.09,40.55,49558,76.49
10616,jhyyqb,20,7098.56,45.04,41.32,38.27,48.85,39.48,35.85,74161,83.38
63677,qqumyf,53,1803.48,40.25,57.85,32.74,45.69,36.91,26.82,17230,54.8
72731,kbtcki,28,7191.08,54.14,61.42,53.25,23.57,53.1,25.54,62588,68.21
36686,tmgcqx,52,2271.4,52.83,64.4,53.44,57.65,69.72,22.66,71809,62.19
43375,qrjmao,18,825.37,38.07,37.8,56.69,45.91,37.43,28.1,16731,58.09
51869,cjtnlh,33,12550.5,51.88,57.54,47.94,43.48,40.98,27.95,26349,89.23
22325,fzfzro,56,9902.59,50.02,62.48,40.82,52.3,36.25,29.22,,88.23
11381,jordmx,54,5354.75,54.58,49.21,46.77,43.61,71.26,25.17,39120,70.12
79856,rhwtce,16,1580.54,45.13,49.03,51.35,46.19,39.03,37.02,7755,70.2
56380,zpkhne,16,1124.93,36.67,66.64,39.38,47.0,53.7,26.12,39953,59.49
20120,fihqdn,43,1198.22,54.12,46.98,58.32,51.41,59.88,24.87,99783,56.05
57384,sbcswp,33,3415.86,55.24,41.28,48.09,58.16,30.66,50.97,10962,80.99
63904,vnsrak,54,9620.62,46.22,40.14,48.39,69.47,54.83,35.74,33326,93.87
31286,rrmxar,37,2997.38,63.84,50.28,31.57,46.06,51.84,25.8,31933,64.15
9712,kuwnxg,18,2663.85,49.26,38.57,46.62,64.15,39.85,22.79,6493,70.89
66421,ozljrv,29,4139.38,60.87,37.36,54.37,56.14,52.25,22.31,34936,69.87
53572,obtfbj,50,2393.1,39.44,55.04,41.56,38.88,60.14,17.95,19425,47.63
64792,adqzph,42,5066.84,48.12,47.99,50.94,30.2,58.1,33.33,73979,63.19
84055,itjwmp,21,2447.95,41.79,56.17,53.25,45.36,53.93,26.82,18018,61.08
53179,qtuymd,38,1144.08,78.39,32.19,36.55,52.15,42.13,37.45,9976,72.9
58974,apwbeh,38,7312.66,26.91,50.84,37.7,46.24,53.67,36.02,,68.11
41531,aymbib,25,3538.76,40.46,56.67,42.26,62.66,61.41,26.4,62941,66.4
34602,yplghy,25,515.33,49.61,42.96,48.0,50.7,53.33,40.49,23505,65.19
81062,niirrx,37,892.77,48.87,46.78,61.2,44.68,47.3,25.69,36699,51.35
882,bmouds,57,1496.09,58.29,41.35,56.14,42.55,61.28,28.07,55138,63.2
62213,liareo,34,2426.24,57.62,47.82,47.33,60.97,45.22,35.16,25355,70.6
79130,ildwug,32,55733.66,38.96,55.04,44.18,56.58,46.72,24.72,,216.26
57839,pptqmx,41,1768.14,42.94,48.9,64.33,61.26,35.11,44.55,89973,67.5
15019,iodpgo,49,6999.06,68.99,28.16,32.62,54.53,52.75,35.03,78349,87.63
28189,chovxo,28,2233.71,54.63,43.75,43.08,56.86,48.8,36.94,21624,70.68
79684,kjawrd,57,1255.87,50.07,50.15,47.59,52.85,41.65,31.93,54635,64.69
83698,prbnny,56,3014.47,54.8,46.34,40.39,61.24,56.67,37.44,8939,77.02
38588,mrcrkb,26,3948.21,58.22,47.83,54.32,34.89,57.55,24.15,95300,63.98
90013,qpnwub,43,2966.96,39.19,61.84,52.87,58.86,45.02,36.65,6837,64.48
37203,vtvima,38,1711.66,63.63,52.91,40.74,46.91,43.19,34.6,90667,65.4
12987,nocqww,50,3420.32,50.41,59.33,76.98,57.78,55.52,17.06,,60.64
25804,avbtmv,53,17200.24,35.22,50.75,31.8,42.85,60.23,34.66,,102.54
59768,rxggxa,52,3467.78,40.24,30.86,34.18,36.71,47.23,25.26,,55.52
41748,gehotx,55,8871.9,46.89,67.17,51.09,55.85,46.81,27.3,25136,83.3
64133,hdismb,19,3775.02,52.14,44.21,41.42,59.61,46.73,39.23,47913,82.44
10760,dvtrln,17,1223.46,32.42,45.96,48.48,51.94,54.48,46.16,14542,70.15
31097,wkujoy,35,8671.22,39.79,44.84,64.53,34.91,50.71,25.3,75112,68.02
73993,eacikf,53,326.48,56.68,51.76,55.8,25.59,58.7,40.9,60446,58.53
15466,hnbwba,16,1281.4,53.24,49.64,46.72,47.72,58.12,22.45,52628,64.73
73928,hsgouc,29,905.92,51.5,48.13,40.07,49.35,57.14,22.99,91163,54.63
42093,frcete,52,1348.12,54.83,27.16,46.4,64.08,60.19,26.64,53049,64.55
42266,ncuppz,17,1127.46,40.85,58.12,39.43,50.47,38.85,33.36,72073,65.47
15513,kootwr,39,3365.3,52.51,49.42,66.83,48.52,47.85,29.4,32265,63.4
308,zrtjpf,30,2338.56,50.55,53.55,29.94,70.36,55.13,33.89,25933,71.07
43414,rvrjuf,54,10955.4,47.47,36.02,39.64,45.22,71.07,34.69,92763,90.02
18823,rbvoaa,53,3588.18,55.01,55.22,59.25,35.58,40.93,26.35,26715,62.55
36070,ztkoym,37,4151.6,66.23,39.11,60.04,30.57,50.92,16.19,70609,58.14
79717,tangbt,22,1555.68,43.93,51.32,45.3,40.34,54.96,31.59,22143,59.63
51317,bvsttb,43,7863.25,55.51,53.44,40.7,44.96,51.06,29.09,32285,76.94
76161,vajzqw,28,1443.02,43.86,46.99,42.62,36.01,57.36,20.27,83161,47.83
57881,asucko,26,978.28,46.11,31.75,43.12,43.49,50.07,38.87,37485,61.37
78729,xdsshx,18,2389.73,58.67,52.26,85.9,36.43,60.29,31.06,84344,69.68
35094,jloeih,57,1687.4,49.49,67.71,64.42,48.63,50.93,32.2,81474,64.55
42620,iouoba,41,11264.59,49.91,46.81,49.45,43.23,45.31,35.69,,87.95
53122,fppzhb,40,4335.93,59.6,50.23,50.39,45.15,48.86,19.94,15770,62.66
38478,oictdt,52,2114.55,67.7,46.53,52.6,50.6,42.24,22.67,94038,65.42
24717,wbvrkf,37,4803.13,53.75,36.24,29.92,37.4,58.42,22.28,7616,60.76
95182,wxxlqv,42,1355.0,67.4,54.61,47.57,41.09,54.31,28.07,93710,60.25
31380,rsvhep,46,2997.42,38.09,32.41,48.26,45.02,55.36,14.18,9846,47.44
44081,svqjjc,42,5495.85,51.51,34.8,43.46,57.16,44.11,17.82,39039,65.62
62454,xjgcud,48,2086.16,48.36,51.98,43.73,50.72,59.42,36.53,83707,63.93
74700,mhddep,20,575.85,63.25,49.13,48.55,70.21,41.22,33.13,42690,76.38
43983,xvkdzd,48,1765.91,58.65,42.51,40.8,55.92,59.01,23.25,43669,61.18
82783,cdplzp,30,10861.46,45.89,51.08,53.33,38.38,46.76,39.8,29726,87.91
24042,vmbpuj,36,443.93,47.19,55.36,46.69,36.51,52.3,22.8,19567,45.21
90127,mhutst,38,3885.4,53.32,66.47,60.09,56.04,46.94,27.41,9526,66.62
30052,ghcfxf,58,3313.1,42.89,39.87,65.09,57.39,66.32,24.68,55466,66.01
89316,aekozv,31,10097.28,50.46,47.47,47.3,53.89,42.08,25.8,37313,84.05
63218,rjzorl,27,21086.67,42.3,53.31,33.16,57.16,49.6,39.3,,124.25
27264,udvexw,57,7805.27,61.68,65.48,40.72,46.11,34.68,27.11,,84.08
73813,jogjuv,48,2700.33,46.05,50.51,45.84,42.81,37.69,11.71,42931,48.17
46109,dhynjh,20,2455.89,38.32,58.49,35.18,34.09,40.09,21.32,39831,53.76
2538,mdrmpz,50,2307.39,57.32,57.95,52.48,41.03,55.21,43.71,64623,69.89
85640,xckcom,32,4930.43,57.59,43.27,67.86,48.56,55.28,28.4,16777,70.83
29585,avzcow,28,1171.21,65.19,52.82,30.41,52.45,47.4,26.72,72024,64.48
59023,ccaewr,30,1535.78,62.0,39.38,72.95,49.47,38.77,28.26,86403,63.35
34506,zuwoxx,27,8198.71,65.23,62.05,47.21,34.72,49.17,43.17,80725,89.79
42061,piourn,45,1103.29,49.21,50.42,50.54,54.79,43.57,35.67,52332,61.36
13490,wtbial,44,2106.05,65.8,37.35,34.73,74.26,57.65,31.69,6590,74.78
10005,qcmjhr,33,2238.89,57.66,48.84,41.95,52.07,61.74,32.99,56902,66.23
74681,wiqfkt,53,4464.02,64.63,51.27,52.32,55.0,53.44,32.59,96969,78.8
86427,loaqkq,21,4100.29,44.61,60.71,53.92,40.37,56.46,18.76,51927,60.98
96925,cvqpix,28,918.12,43.96,54.59,49.91,47.3,52.29,34.25,90474,57.88
2528,vytxsm,50,2276.48,34.18,57.26,38.11,42.14,62.2,18.09,43624,46.3
53442,ufnzxe,28,6992.43,42.37,55.4,31.39,57.31,43.46,25.55,,73.71
30129,lhwgih,27,17897.78,51.35,43.26,42.68,38.05,48.13,24.4,8906,103.7
18413,wmwcwb,47,2052.24,59.16,55.31,47.45,42.13,66.4,30.97,22475,61.94
15145,wgcpje,48,10809.85,57.22,56.32,44.01,35.77,47.74,37.71,,89.54
68464,oijdzg,34,10402.03,64.66,18.07,64.97,35.19,51.06,24.81,,83.19
42070,qcvndx,23,914.53,48.37,53.09,44.87,53.05,45.27,38.08,36683,66.55
16797,cozims,25,2768.65,43.37,72.39,47.21,49.35,53.86,34.88,71934,65.83
11115,nmjlmz,45,14322.52,58.61,41.57,59.68,44.41,62.07,31.19,,98.9
67706,aenstm,60,6718.84,75.87,69.39,31.13,61.09,57.69,30.21,,95.27
33054,mobgbs,55,3510.76,36.31,38.76,29.42,62.3,49.81,30.95,91005,67.13
23344,npjzno,45,1166.05,40.81,40.56,55.93,35.18,57.18,27.56,46553,47.29
99057,cbnnjy,20,4606.48,41.23,39.64,63.62,59.04,54.54,28.9,86796,73.68
69897,kdvcdn,54,8338.0,50.85,45.42,49.51,38.01,61.08,28.6,36264,77.74
63385,hyqwfr,42,860.3,63.19,56.69,49.37,48.99,31.65,29.21,57930,60.26
20739,sbxpgv,30,9143.13,40.69,55.29,34.54,45.59,69.08,33.58,40700,79.43
52824,ndpvhn,57,2935.74,54.53,58.85,54.39,53.69,50.08,32.15,91252,71.91
35637,hvvpnm,46,8684.5,54.37,59.95,49.43,36.84,32.06,30.38,,77.63
75938,cyuccl,56,5522.37,35.2,55.17,54.06,42.82,41.53,24.23,30738,63.28
72674,qmclzf,17,7088.59,46.98,43.45,69.29,48.18,41.08,16.55,89601,75.49
6988,tjnybo,56,1543.15,53.52,43.59,51.86,56.13,44.26,32.54,55319,67.67
75003,bbgaql,51,9796.97,64.96,49.36,24.91,52.96,53.54,31.02,,92.42
90565,wsjmaq,28,19054.42,39.5,58.46,47.51,46.69,47.01,28.39,,106.97
99127,rugsmv,32,1485.97,43.2,35.27,50.67,51.23,44.09,42.74,85091,63.77
867,nvecte,21,2050.39,36.56,55.24,40.89,43.13,54.29,21.14,38531,53.85
70314,qnkrys,40,3129.56,49.19,53.3,75.73,61.13,44.02,36.79,94907,69.6
27309,fyqkcb,21,2832.65,54.97,70.76,49.35,47.61,54.6,39.53,37991,75.47
380,pwubgt,50,15835.69,43.92,46.05,42.24,59.37,47.6,27.54,33932,101.77
71676,wnzkjf,25,4970.27,42.33,49.28,48.39,55.45,46.46,24.55,70755,68.08
37132,swnwvs,31,1139.82,57.44,25.54,53.31,56.14,54.72,30.15,47350,63.17
50244,yximid,39,2501.46,30.11,45.75,66.92,41.8,37.73,32.05,6202,51.21
27861,tuguio,31,1031.08,40.22,36.69,48.36,84.5,37.61,15.05,21937,56.42
46701,jvkdmm,60,4108.57,52.96,49.76,45.66,51.46,43.69,27.21,14229,73.49
67170,ozzlbd,23,8854.34,37.28,35.17,43.93,38.1,49.42,51.63,77021,88.88
8602,vmqufq,34,188.05,37.08,73.74,59.2,55.23,56.97,28.34,26733,49.94
29848,wjhoen,31,273.19,58.51,58.39,49.23,45.71,56.94,34.76,26051,60.28
2256,mfbdoh,40,3710.82,32.38,44.48,37.49,53.23,65.24,32.79,23290,59.81
20494,hmuvxs,36,2365.14,42.9,28.46,49.84,52.97,38.91,39.64,10925,64.12
49941,okofjn,16,1222.29,51.65,51.17,63.9,60.77,30.0,27.43,13163,70.93
62767,mfofdn,52,3269.9,31.28,49.0,35.33,40.46,48.12,35.73,81107,58.52
66750,ngsaxa,34,1934.92,46.92,41.1,60.75,37.99,49.34,37.07,70222,58.58
57261,kwbbqw,51,1651.12,46.16,54.4,51.05,54.93,29.91,23.99,19346,57.09
4141,zvdmfw,18,533.99,61.75,60.49,26.15,50.87,39.06,24.53,,66.24
66009,sglexo,26,3129.6,52.06,57.11,57.57,51.11,42.48,18.24,51083,60.88
53303,fkwmxu,43,8038.19,50.07,50.87,30.26,48.22,34.85,34.93,13956,79.66
81759,nyzsam,40,3996.35,48.5,50.03,30.94,55.6,57.9,29.23,50834,65.84
31270,wiagfv,25,835.6,42.04,59.6,38.44,47.04,50.08,36.7,10826,59.79
5033,jivzbn,60,1322.92,71.0,51.11,50.22,53.4,31.38,36.81,75194,78.44
94535,ijodsi,59,44447.08,42.49,43.82,44.69,37.82,69.15,30.4,,186.99
93206,cqgxlz,35,5169.21,57.84,55.29,66.8,55.53,31.93,32.0,,75.15
21782,esegik,29,753.46,62.74,40.07,53.32,52.26,51.62,30.64,92649,63.96
57699,bperla,39,2112.06,29.06,58.09,56.04,31.83,45.65,36.26,67843,48.83
55387,yyeiiv,32,159.8,45.06,35.46,39.6,40.93,57.84,32.64,49940,51.49
29481,vewkdo,36,1118.9,52.31,43.74,46.63,53.53,51.44,22.91,80198,54.79
90953,nujaiv,29,3320.5,73.03,62.96,41.07,46.69,56.83,9.25,,61.81
83438,vvsrcr,21,1277.58,41.6,58.77,36.38,37.67,52.54,23.39,52727,53.08
53299,kfvtmr,50,3180.33,40.53,53.9,43.2,73.61,48.58,36.6,91336,72.17
55488,juiuwd,38,8435.72,32.95,58.11,26.9,47.58,76.85,35.44,61084,73.99
3561,uwysbg,17,322.71,49.15,49.15,48.38,53.31,53.58,28.52,78719,64.52
97981,lnstea,34,1608.85,54.63,44.91,69.68,45.44,51.88,20.64,96878,53.7
8065,dkbabz,30,4648.27,52.4,54.36,55.18,54.73,38.32,42.35,98547,78.56
96669,igoqza,50,276.35,36.14,32.81,59.98,61.43,44.87,31.37,28332,54.82
75556,tughwc,49,9392.56,61.53,48.81,59.7,52.33,55.02,19.44,26730,82.24
29750,meornv,21,5822.08,64.0,54.26,60.41,52.99,68.72,29.73,18348,84.19
18602,grlmqd,51,2788.52,27.16,72.29,42.75,64.95,59.54,28.04,13358,58.42
43980,odupmy,44,3062.07,39.76,43.87,30.21,48.16,50.98,31.6,60901,58.83
15153,mvywxb,20,2205.73,57.41,57.3,53.47,48.16,58.15,21.94,64736,65.5
36263,kgpghp,36,1497.99,39.92,44.91,51.43,52.42,34.98,40.1,61782,60.41
10164,mavkgw,58,11893.05,42.08,60.68,77.17,54.2,45.47,22.02,,88.89
80103,lpldws,43,5358.16,46.06,53.76,52.25,36.29,35.18,23.71,69038,59.81
65230,lkjazq,60,1638.7,60.35,41.75,52.8,57.83,51.69,18.15,54830,65.91
90968,mfoaqo,50,7871.3,56.62,50.4,42.37,47.98,77.97,20.72,,75.43
67782,pfvhpv,44,26438.28,52.12,42.99,54.49,29.23,40.21,22.69,64155,122.77
15022,fonuhv,51,1142.25,48.16,47.15,41.22,47.91,50.74,28.64,44783,56.77
1194,cuczvr,32,3317.88,55.98,37.34,33.93,61.3,72.77,28.33,92588,69.39
40182,odufmr,21,721.82,53.68,38.03,54.34,59.6,30.5,35.8,98996,70.34
44844,prrpyw,21,5585.49,52.7,55.39,37.46,57.77,58.14,30.24,62447,80.78
81686,szchtc,16,1354.73,52.76,59.38,60.79,34.52,49.5,37.98,94117,69.38
58358,dzefcp,37,6067.38,39.15,68.78,48.88,39.2,56.55,31.83,,64.73
35234,vnibcv,45,3558.22,42.46,52.92,45.6,68.63,35.41,21.11,71206,62.15
79576,rqabxp,32,3021.2,62.84,45.99,43.65,56.65,47.22,26.34,89839,68.62
54381,irfjdi,17,848.19,44.55,47.19,76.56,59.59,44.9,28.28,54680,66.13
44349,ngvlsb,57,4120.2,41.55,64.98,56.1,61.55,55.31,22.07,74479,67.04
12349,mudidn,47,10869.22,53.55,62.38,37.68,38.34,40.96,30.39,12133,84.6
29426,lezqjx,48,5124.22,43.47,50.37,50.2,49.94,25.52,39.2,93052,72.37
24610,aqxavy,24,1536.43,66.6,37.71,52.45,70.16,46.49,32.89,64663,77.57
39852,vxckny,31,487.55,53.42,55.72,59.27,50.73,40.21,35.5,97815,60.92
63555,yzaqid,21,10806.68,44.91,33.28,47.67,51.92,44.02,25.04,72911,88.49
26207,crryqt,28,2646.89,55.28,48.0,36.39,48.21,47.47,14.61,9086,56.69
46616,jvubey,31,6916.8,44.05,71.13,57.3,33.68,32.6,34.47,66025,70.42
70902,axlqsx,59,13634.47,44.21,64.02,35.19,50.43,62.92,30.75,,99.47
27898,ihdsuv,33,3427.23,32.88,43.79,44.72,55.62,56.36,43.86,72607,67.21
61083,fpggyj,44,2120.83,47.85,61.1,48.85,33.5,37.47,21.0,32964,48.51
60597,ykbedj,58,1550.83,57.1,40.04,48.58,57.55,53.05,36.72,29206,73.32
31729,nlfzzo,39,1278.38,35.62,53.09,50.9,50.38,70.56,32.28,72389,52.62
6500,ytcmjf,44,9756.25,60.45,62.27,52.98,50.67,29.25,36.3,81758,90.67
66590,zbltrz,17,759.95,52.66,59.2,40.3,43.55,61.13,34.1,5945,67.3
39974,uvemod,60,5729.2,27.91,58.29,47.08,54.41,46.17,30.83,21113,71.34
48785,klwmom,47,5843.86,24.5,45.86,33.78,61.26,56.09,30.97,79527,65.57
75829,yhqseh,23,883.79,33.66,43.72,63.44,42.2,63.73,22.64,55818,48.3
40857,ifacvs,52,471.44,37.95,55.81,32.58,60.0,44.12,29.4,89231,55.43
69706,srlzpb,16,2107.41,52.06,48.53,59.58,45.19,54.99,30.81,78875,70.69
38361,upftyd,20,3813.96,45.02,50.89,58.87,28.07,46.4,29.43,79253,63.21
64761,klcbyn,37,1217.42,55.04,27.83,48.4,53.7,56.06,32.62,25230,61.63
45046,ykxrvh,40,4612.5,64.03,51.92,66.31,47.82,56.16,39.19,18871,77.09
35376,frgzbx,57,4781.3,43.06,58.64,46.34,61.45,65.33,30.44,72702,74.36
73855,tczqew,28,4920.38,59.13,45.39,56.33,47.11,40.61,21.45,57924,68.59
25172,nlukrv,44,497.19,41.3,40.36,45.48,38.53,68.03,42.72,10787,55.01
31955,komxsq,58,10645.8,55.51,47.27,51.19,54.31,46.17,42.32,28671,102.12
97700,ddzgvn,33,2565.84,56.95,38.08,52.29,51.66,64.39,41.57,86878,71.68
24806,tgowes,32,19081.18,43.5,45.51,45.92,50.3,37.33,40.21,,114.94
50661,tcgdko,28,15336.96,61.77,45.57,57.2,62.0,53.36,26.29,94984,108.42
83204,yeyled,46,2863.6,54.03,60.23,42.97,62.37,40.81,34.92,35870,70.79
83037,jhcrsv,39,617.13,38.86,43.42,51.84,37.0,66.82,37.25,12118,50.49
8822,cfkbja,21,1106.3,49.67,58.76,50.86,48.86,45.67,18.76,37337,56.74
81961,uulylh,49,15325.56,57.6,62.82,47.78,52.32,50.52,29.02,,103.92
16130,rgncxg,20,4110.97,44.86,42.29,56.22,46.94,40.99,32.9,74461,72.05
617,yltwtn,41,765.14,57.04,52.82,23.41,53.07,43.68,38.04,14378,63.8
7139,pmrurp,39,1745.17,42.88,56.35,48.9,35.03,50.61,30.55,6112,51.03
64201,yxreub,43,1501.0,68.86,57.66,44.46,42.32,50.08,25.48,37608,60.29
